created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Sep 18 00:58:14 +0000 2023;1703574113091199472;"Kalau pak SBY mau turun gunung, berarti pemilu sudah dekat 🤣🤣  Dari ratusan turun gunungnya, gak ada yang berhasil, hahaha  https://t.co/FTcHFsJ988";13;121;58;346;in;947632364003368961;1703574113091199472;KangManto123;https://twitter.com/KangManto123/status/1703574113091199472
Sun Sep 17 11:27:16 +0000 2023;1703370028744388798;"INI BENERAN  Kami, partai yang bahkan belum ikut pemilu 2024, sempet mau diselundupin intel  Agustus 2022 lalu, anggota kami ada yang tiba2 di-chat orang yang mau "gabung" partai. Pas dicek nomornya di Getcontact, ternyata dia anggota ormas yg indikasi afiliasi BIN https://t.co/hyHglGTxj3";322;203;1113;4339;in;594590759;1703370028744388798;partai_hijau;https://twitter.com/partai_hijau/status/1703370028744388798
Sat Sep 16 13:35:41 +0000 2023;1703039956275560585;"Buat apa PEMILU kalau hanya melanjutkan Pemerintahan kemarin.   Dari Awal pak Anies sudah membuat 4 Agenda besar atas kebijakan Change and Continue.  1. Melanjutkan yg sdh baik 2. Hal2 apa yg perlu ada koreksi 3. Hal2 apa yg perlu dibatalkan krn dianggap tdk pas lagi 4.… https://t.co/CibiLEGmsr";30;303;433;1264;in;1132425764622675969;1703039956275560585;BangPino__;https://twitter.com/BangPino__/status/1703039956275560585
Sat Sep 16 10:00:53 +0000 2023;1702985901486297314;"Presiden @jokowi mengaku mengetahui segala rencana parpol dalam menghadapi pemilu 2024. Ia mengungkap selalu menerima informasi dari intelijen yang berada di BIN, Polri hingga TNI. #pemilupedia #newsupdate #update #news #quote https://t.co/aGRvzB2FR4 https://t.co/JcRDgxQC0N";299;475;215;656;in;759692754985242625;1702985901486297314;kumparan;https://twitter.com/kumparan/status/1702985901486297314
Sat Sep 16 00:03:15 +0000 2023;1702835503706583373;"waduh mangga bung, ente dm saya 3x sehari tiap hari 8bulan terakhir aja ga berani nolak kok,walau terganggu dan risih..  cakep ini, pemilih demokrat 2x pemilu, diamcam kader baru nan militan, jadi dejavu sama militansinya perdinan hutahaean sama ruhut sitompul dulu, militan,tapi… https://t.co/o1Q8yMLBcI";4;115;57;327;in;1333696739258167298;1702835503706583373;BangEdiii;https://twitter.com/BangEdiii/status/1702835503706583373
Fri Sep 15 12:56:28 +0000 2023;1702667699908972763;"Alhamdulillah wa syukru lillah, Majelis Syuro PKS sepakat memutuskan mengusung Anies Baswedan-Muhaimin Iskandar sbg bakal Capres-Cawapres pada pemilu 2024 mendatang. Semoga membawa kemenangan dan kemajuan untuk bangsa Indonesia. AMIN...🤲  *Bismillah  https://t.co/cemmMlNu48";23;185;693;2863;in;83867535;1702667699908972763;tifsembiring;https://twitter.com/tifsembiring/status/1702667699908972763
Fri Sep 15 08:14:29 +0000 2023;1702596735904911692;"Terusin deh kalian merajuk &amp  ngata²in Pak Anies pengkhianat, pemilu nanti suara partai kalian akan jeblok dibawah perolehan pemilu 2019 😆  Trust me ✌️ https://t.co/CaScXsjteC";16;175;83;561;in;1417525464248184832;1702596735904911692;naaooollll;https://twitter.com/naaooollll/status/1702596735904911692
Thu Sep 14 00:06:24 +0000 2023;1702111518912106682;"Mahfud: Pemilu Dilaksanakan untuk Mencegah Orang Jahat Jadi Pemimpin https://t.co/t67QiqcGKg";126;406;76;409;in;17128975;1702111518912106682;CNNIndonesia;https://twitter.com/CNNIndonesia/status/1702111518912106682
Wed Sep 13 23:15:22 +0000 2023;1702098677408694394;"Benar ya Pulau Rempang itu kelurahan Sembulang, kecamatan Galang, kota Batam provinsi Kepulauan Riau?  Pemilu 2019 ada sekitar 1600an pemilih di sana, 1200an memilih @jokowi - Kyai Ma’ruf Amin, 400an memilih @prabowo - @sandiuno https://t.co/NGQZHpgk8c";191;423;1999;4395;in;35167068;1702098677408694394;ainunnajib;https://twitter.com/ainunnajib/status/1702098677408694394
Wed Sep 13 06:56:09 +0000 2023;1701852249826460049;""Kalau mereka bilang (Pulau Rempang) tidak ada penghuni, kok data pemilu ada, suara kami kan sampai ke Jakarta, kami ikut nyoblos kok," https://t.co/OO2d6ipMWA";98;224;1455;3616;in;18129942;1701852249826460049;tempodotco;https://twitter.com/tempodotco/status/1701852249826460049
Wed Sep 13 05:39:34 +0000 2023;1701832975376323051;"Warga Pulau Rempang Bantah Pernyataan Mahfud MD: Kalau Kami Dianggap Tidak Ada, Kenapa Kami Diikutkan Pemilu #TempoNasional https://t.co/vdhWSg9KkI";186;355;1980;4754;in;18129942;1701832975376323051;tempodotco;https://twitter.com/tempodotco/status/1701832975376323051
Wed Sep 13 03:11:30 +0000 2023;1701795711954911482;"IRI Indonesia dan NED CIA AS tolak Calon Presiden @ganjarpranowo dalam Pemilu 2024! Operasi Intelijen oleh AS?  NED CIA AS tolak Calon Presiden Ganjar Pranowo dengan alasan lebih mengidolakan dan dukung Prabowo Subianto Anies Baswedan yang mudah di atur semakin menguat pada… https://t.co/0PIRsa10vi";28;133;323;705;in;435004096;1701795711954911482;Aryprasetyo85;https://twitter.com/Aryprasetyo85/status/1701795711954911482
Wed Sep 13 00:00:00 +0000 2023;1701747520181788721;"Anies safari tdk pake uang rakyat &amp  fasilitas negara, disurati bawaslu..   Ganjar jadi artis azan politisasi agama tidak melanggar aturan pemilu, Bawaslu masuk angin!! https://t.co/m8ehQhgFdi";42;384;648;1512;in;1006827831995711488;1701747520181788721;ekowboy2;https://twitter.com/ekowboy2/status/1701747520181788721
Tue Sep 12 22:46:00 +0000 2023;1701728899783332288;"“Bawaslu Anggap Tayangan Ganjar di Siaran Azan TV Bukan Kampanye”. Noted. Dan Bila Memang Demikian, Unt Sukses Pemilu Yg “LuBeR-JurDil” Maka Bawaslu Harus Berlaku Adil, Tayangan Serupa Dari Kandidat Yg Lain Jangan Dianggap Kampanye Juga. https://t.co/u5U9fiP7S0";61;505;780;2514;in;86012022;1701728899783332288;hnurwahid;https://twitter.com/hnurwahid/status/1701728899783332288
Tue Sep 12 17:32:10 +0000 2023;1701649919680131304;"Ketua Badan Pengawas Pemilu (Bawaslu) RI Rahmat Bagja menilai video azan magrib capres PDIP Ganjar Pranowo di stasiun TV swasta bukan termasuk kampanye politik. Menurutnya, Ganjar belum terdaftar sebagai peserta Pemilu 2024.   Adapun pendaftaran capres cawapres ke KPU baru… https://t.co/nh5mcaoJCR";193;1235;264;1080;in;55507370;1701649919680131304;tvOneNews;https://twitter.com/tvOneNews/status/1701649919680131304
Tue Sep 12 12:05:15 +0000 2023;1701567649904529772;"Aksi Ketua Umum Partai Amanat Nasional (PAN) Zulkifli Hasan membagikan uang Rp50 ribu kepada masyarakat viral di media sosial. Komisi Pemberantasan Korupsi (KPK) menilai aksi pembagian uang ke masyarakat jelang pemilihan umum (pemilu) merupakan cara curang.  Download… https://t.co/c8V8nO67tF";121;316;712;1364;in;57261519;1701567649904529772;Metro_TV;https://twitter.com/Metro_TV/status/1701567649904529772
Mon Sep 11 11:52:08 +0000 2023;1701201958269292577;"Saya ngga punya kepentingan terhadap preferensi Partai mau pun pemilu ini itu. Mau Caleg atau Capres. Saya bukan relawan, bukan pula Timses. Preferensi saya murni personal hasil Pemikiran, Penglihatan Zohir, hati dan Sikap personal.   Dan hari ini, untuk 2024 saya masih…";21;119;421;2046;in;1689553843200110593;1701201958269292577;nieke_olivia;https://twitter.com/nieke_olivia/status/1701201958269292577
Mon Sep 11 06:57:14 +0000 2023;1701127743478669655;"Cangkem bayaran penyebar Hoax server KPU kek nya emang kgak paham UU Pemilu. 1. Mahasiswa tdk bisa undang Capres &amp  Cawapres tanpa izin  2. Mahasiswalah yg diundang oleh Pelaksana Kampanye, bukan pelaksana kampanye yang diundang mahasiswa Meski lokasinya berada di kampus";12;173;130;455;in;55200751;1701127743478669655;WagimanDeep212_;https://twitter.com/WagimanDeep212_/status/1701127743478669655
Sun Sep 10 13:42:51 +0000 2023;1700867435858202831;"Draft Breaking News   Capres - Cawapres Pemilu 2024 @ganjarpranowo - @mohmahfudmd";10;171;53;453;in;155928815;1700867435858202831;emerson_yuntho;https://twitter.com/emerson_yuntho/status/1700867435858202831
Sun Sep 10 10:16:53 +0000 2023;1700815600736690685;"PDI Perjuangan Terapkan Strategi Door to Door dan Gotong Royong Terpimpin Untuk Menangkan Pemilu 2024  PDI Perjuangan menerapkan strategi door to door dan gotong royong terpimpin untuk memenangi Pemilu 2024. Sekjen DPP PDI Perjuangan, Hasto Kristiyanto mengatakan seluruh caleg… https://t.co/OlnVmXcmrU";7;138;48;287;in;153407983;1700815600736690685;PDI_Perjuangan;https://twitter.com/PDI_Perjuangan/status/1700815600736690685
Sat Sep 09 00:52:27 +0000 2023;1700311167300997344;"Nasdem Berharap PKS Segera Putuskan Dukungan Cak Imin Sebagai Wapres. Tentu @PKSejahtera sangat mafhum. Apalagi PKS sejak awal dukung Anies B, dan diantara Partai di Koalisi PP, PKS adalah peraih suara terbanyak pd pemilu 2019 di Jabar, Jakarta&amp Banten.  https://t.co/rZ9JJ4JAft";12;164;319;1474;in;86012022;1700311167300997344;hnurwahid;https://twitter.com/hnurwahid/status/1700311167300997344
Fri Sep 08 08:39:43 +0000 2023;1700066373580566844;"💚 buat para adek2 yg br ikut pemilu pertama kali, nanti pilih yg bener yak, jgn kemakan janji2 kek gratis bbm, gaji guru smp 30jt... pokoknya kalian harus pintar milih pls 😭😭";290;387;315;5575;in;1371650588;1700066373580566844;tanyarlfes;https://twitter.com/tanyarlfes/status/1700066373580566844
Thu Sep 07 12:03:26 +0000 2023;1699755251845480926;"PDIP soal pemeriksaan Cak Imin menyebut kasus itu sudah lama. Namun, jelang pemilu baru dibuka.  Terkait hal itu, Politikus PDIP Masinton Pasaribu menilai bahwa pemeriksaan tersebut terkesan lucu.  Menurut dia, kasus korupsi yang menyeret Cak Imin itu baru dibuka kembali pada… https://t.co/6nEaKi8qyA";32;315;239;1335;in;55507370;1699755251845480926;tvOneNews;https://twitter.com/tvOneNews/status/1699755251845480926
Thu Sep 07 06:03:37 +0000 2023;1699664701624574316;"Menyatukan visi, hati &amp  frekuensi dalam mengambil langkah menyambut Pemilu 2024 dengan seluruh jajaran Ketua DPD @PDemokrat di kantor DPP Partai Demokrat, kemarin. Rapatkan barisan, Kita move on dan menyambut peluang-peluang baik ke depan. https://t.co/2eUPXeUGYz";12;300;142;570;in;842986784;1699664701624574316;AgusYudhoyono;https://twitter.com/AgusYudhoyono/status/1699664701624574316
Mon Sep 04 10:49:27 +0000 2023;1698649470110695778;"Polri Minta Tambah Anggaran Rp12 T untuk Gaji Pegawai &amp  Amankan Pemilu https://t.co/Hp9j0PUbYl";108;328;136;392;in;17128975;1698649470110695778;CNNIndonesia;https://twitter.com/CNNIndonesia/status/1698649470110695778
Mon Sep 04 07:04:56 +0000 2023;1698592965835595897;"Pemilu th 2014 nyoblos @PDemokrat  Pemilu th 2019 nyoblos @Gerindra  InsyaAllah pemilu th 2024 kami sekeluarga akan nyoblos @PKSejahtera   Bismillahirrahmanirrahim https://t.co/qb3rh9wFI8";15;141;442;2288;in;1417525464248184832;1698592965835595897;naaooollll;https://twitter.com/naaooollll/status/1698592965835595897
Mon Sep 04 00:34:35 +0000 2023;1698494733566226764;"Semoga Pemilu 2024 tidak terulangi lagi menjadi penjelmaan seperti Pilkada DKI, dengan Ujaran Kebencian SARAH Fitnah dan Teror menuju Pemilu J u r d i l MERDEKA👍🤟🙏🇮🇩. https://t.co/ia1PqYz6vT";18;424;62;676;in;219244515;1698494733566226764;ruhutsitompul;https://twitter.com/ruhutsitompul/status/1698494733566226764
Sun Sep 03 13:09:54 +0000 2023;1698322427024163067;"NU-Muhammadiyah-PKS, bersatu utk perubahan bangsa ini ke arah yg lebih baik. Pemilu 2024 ini fenomenal.";9;119;186;1027;in;30766806;1698322427024163067;Reiza_Patters;https://twitter.com/Reiza_Patters/status/1698322427024163067
Sun Sep 03 06:20:58 +0000 2023;1698219515199558001;"Apa yang seru dari masa-masa pemilu ini? Salah satunya bisa tau nama aslinya artis https://t.co/dEJuFnnSQN";287;412;1449;7488;in;83026317;1698219515199558001;rndy11;https://twitter.com/rndy11/status/1698219515199558001
Sun Sep 03 00:45:24 +0000 2023;1698135068370501864;"𝐊𝐀𝐑𝐌𝐀  Menurut jadwal dan tahapan penyelenggaraan pemilu 2024 yang ditetapkan oleh KPU (https://t.co/qVMpOH0fHW), Pencalonan Presiden dan Wakil Presiden dijadwalkan pada tanggal 19 Oktober hingga 25 November 2023.  Pada tanggal 1 September 2023 (55 hari sebelum tanggal… https://t.co/z4oWyt9D2Q";189;428;1200;3240;in;992488238609678336;1698135068370501864;Naz_lira;https://twitter.com/Naz_lira/status/1698135068370501864
Sat Sep 02 08:26:55 +0000 2023;1697888824947528080;"Demokrat Menjadi Benteng Terakhir OPOSISI!  Sungguh mengerikan ketika Pemilu telah menjadi "All The President Men".  Lalu siapa yang akan menemani RAKYAT menggugat OLIGARKI? https://t.co/5IyWSzNj7e";14;236;86;313;in;931419055549906944;1697888824947528080;Hasbil_Lbs;https://twitter.com/Hasbil_Lbs/status/1697888824947528080
Sat Sep 02 07:27:27 +0000 2023;1697873859704442941;"Bismillah, hari ini Sabtu 2 September 2023 Anies Baswedan dan Gus Muhaimin Iskandar resmi mendeklarasikan diri sebagai pasangan capres dan cawapres di Pemilu 2024.   Duo hebat ini siap bahu membahu mewujudkan Indonesia yang lebih baik.   @aniesbaswedan  @cakimiNOW… https://t.co/SDUzZnZEle";425;6586;5225;10280;in;748953283;1697873859704442941;DPP_PKB;https://twitter.com/DPP_PKB/status/1697873859704442941
Fri Sep 01 21:14:04 +0000 2023;1697719494238740843;"Bismillah  Paslon 'AMIN' Dapat Restu Para Kiai, Cak Imin Resmi Dampingi Anies di Pemilu 2024 - Pojok Baca https://t.co/eZYs559ZSz";71;312;507;1249;in;1490116879;1697719494238740843;cakimiNOW;https://twitter.com/cakimiNOW/status/1697719494238740843
Fri Sep 01 09:38:15 +0000 2023;1697544388711530689;"Jauhi polarisasi ayo kita implementasikan Pemilu Riang Gembira, jangan baperan karena tidak berkoalisi itu bukan berarti musuhan, kalau semua pemimpin parpol seperti Gus @cakimiNOW damai lah pemilu 2024 nanti💚🇮🇩  @DPP_PKB  #GusIminPKBSatu #GusIminKunciPilpres https://t.co/xCt5euRr6T";263;6094;4108;7820;in;68089986;1697544388711530689;voiceofpkb;https://twitter.com/voiceofpkb/status/1697544388711530689
Fri Sep 01 09:10:03 +0000 2023;1697537292100129221;"Gus Imin bukan politisi kemarin siang, ketika PKB dipimpin Gus @cakimiNOW Suara PKB nomor 4  terbesar di Pemilu 🙌🏻  #GusIminPKBSatu #GusIminKunciPilpres https://t.co/jR64Qn3FFr";203;4938;3783;7023;in;748953283;1697537292100129221;DPP_PKB;https://twitter.com/DPP_PKB/status/1697537292100129221
Fri Sep 01 00:36:27 +0000 2023;1697408040209957150;"Selamat Hari Jadi Polwan ke-75 tahun 2023.  Dengan tema "Polri Presisi utk Negeri Polwan Siap Mendukung Pemilu Damai menuju Indonesia Maju", diharapkan Polwan selalu meningkatkan kinerja terbaik dlm melaksanakan tugas Polri utk masyarakat serta mengawal seluruh agenda pemerintah. https://t.co/eZwjEi5aeS";55;190;460;1064;in;1431117605775949824;1697408040209957150;ListyoSigitP;https://twitter.com/ListyoSigitP/status/1697408040209957150
Thu Aug 31 17:32:45 +0000 2023;1697301411900567798;"Saya percaya Partai Demokrat semakin kuat kedepannya. Cobaan demi cobaan kami hadapi dengan berbagai strategi, dari upaya pembegalan Partai Demokrat sampai hari ini cobaan di Koalisi Perubahan.   Insya Allah kami sukses di Pemilu 2024 nanti 😊 https://t.co/4qkDUUJSeZ";25;285;87;376;in;931419055549906944;1697301411900567798;Hasbil_Lbs;https://twitter.com/Hasbil_Lbs/status/1697301411900567798
Thu Aug 31 15:39:06 +0000 2023;1697272811663081594;"PKS konsisten gaesss  Menurutmu kenapa PKS konsisten pada Koalisi Perubahan dan tetap dukung Anies Baswedan?  Karena PKS ga selalu bergantung elektabilitasnya pada posisi capres maupun cawapres. Sejarah membuktikan berkali2 pemilu suara PKS selalu naik tidak pernah turun https://t.co/qqgt9QpMLt";44;253;544;2244;in;1248803440710406145;1697272811663081594;dapitnih;https://twitter.com/dapitnih/status/1697272811663081594
Thu Aug 31 04:25:46 +0000 2023;1697103361970221101;"Kenapa isu penculikan muncul setiap mau Pemilu?   "Lha, penculiknya juga muncul setiap mau Pemilu... "";39;242;217;1204;in;1613800352645804033;1697103361970221101;ekokuntadhi1;https://twitter.com/ekokuntadhi1/status/1697103361970221101
Wed Aug 30 09:10:05 +0000 2023;1696812524547817780;"Puluhan eks Narapidana Kembali Nyaleg di Pemilu 2024, Pakar Hukum: Bentuk Kegagalan Kaderisasi Parpol #TempoNasional https://t.co/susYSvEYSK";69;162;605;1371;in;18129942;1696812524547817780;tempodotco;https://twitter.com/tempodotco/status/1696812524547817780
Tue Aug 29 10:32:15 +0000 2023;1696470812780618134;"Keren ya sodara2! 😎😎😎  Jgn ada yg ngamuk lah…dibawa santai aja. Klen bilang pemilu itu pesta rakyat, dibikin riang gembira aja gaes! 🤣🤣🤣 https://t.co/C5gKfsSAn0";27;266;303;1272;in;105085302;1696470812780618134;bachrum_achmadi;https://twitter.com/bachrum_achmadi/status/1696470812780618134
Sun Aug 27 07:57:35 +0000 2023;1695707116454260931;"PNIB : Waspadai Upaya HTI Massive Bangkit Kembali Seperti di Kabupaten &amp  Kota Pasuruan serukan Khilafah Radikalisme Terorisme untuk kacaukan Pemilu 2024 &amp  Ganti Indonesia Negara Pancasila dengan Khilafah  Alarm Indonesia Darurat Khilafah Radikalisme Terorisme &amp  Politik Identitas https://t.co/PviFPN4aTn";19;146;185;484;in;947632364003368961;1695707116454260931;KangManto123;https://twitter.com/KangManto123/status/1695707116454260931
Sat Aug 26 14:26:35 +0000 2023;1695442620624113706;"Megawati Yakin Kemenangan PDIP di Pemilu 2024 Bebaskan Indonesia dari Kemiskinan https://t.co/1zypGHbl46";459;2605;154;982;in;71436318;1695442620624113706;KompasTV;https://twitter.com/KompasTV/status/1695442620624113706
Sat Aug 26 03:40:11 +0000 2023;1695279949085864248;"Megawati Soekarnoputri Tegaskan Seluruh Kader PDI Perjuangan Perkuat Akar Rumput dalam Memenangkan Pemilu 2024  "Perkuatlah akar rumput dengan turun ke bawah, menangis dan tertawa bersama rakyat, kita bisa memenangkan Pemilu tahun 2024," ucap Megawati Soekarnoputri  Megawati… https://t.co/GnBVxEyhRA";38;463;143;700;in;153407983;1695279949085864248;PDI_Perjuangan;https://twitter.com/PDI_Perjuangan/status/1695279949085864248
Fri Aug 25 04:17:06 +0000 2023;1694926851670700166;"UU MELARANG ORGANISASI MAHASISWA MELAKSANAKAN DEBAT BAKAL CAPRES DAN KEGIATAN POLITIK PRAKTIS LAINNYA  Ada yang bilang, Karena BEM UI mengundang dan menantang Bacapres bukan Capres untuk debat, jadi boleh, karena tidak melanggar UU Pemilu dan tidak menggunakan UU Pemilu. Apakah… https://t.co/4TONSzVWQ4";52;370;226;1117;in;1447610310529982467;1694926851670700166;TeddGus;https://twitter.com/TeddGus/status/1694926851670700166
Fri Aug 25 02:46:44 +0000 2023;1694904112708719034;"Gue bakal ulangin lagi apa yang gue bilang on stream berkali-kali.  Dalam pemilu 2024, siapapun yang lu pilih sebagai presiden ga bakal berani menganggu status quo. Key messaging Ganjar dan Prabowo itu "melanjutkan pembangunan Jokowi", dan 'campur tangan' Jokowi ada di kedua…";168;110;951;3751;in;1249662133916192768;1694904112708719034;tilehopper;https://twitter.com/tilehopper/status/1694904112708719034
